SalesID,AddressID,ShipMode,ShipDate
S0000007749,A003780,Standard Class,2015-06-24
S0000007750,A003780,Standard Class,2015-06-24
S0000007751,A003780,Standard Class,2015-06-24
S0000007752,A003780,Standard Class,2015-06-24
S0000007753,A003780,Standard Class,2015-06-24
S0000007754,A003781,First Class,2015-12-03
S0000007755,A003782,Second Class,2015-12-23
S0000007756,A003783,Standard Class,2017-11-21
S0000007757,A003783,Standard Class,2017-11-21
S0000007758,A003784,Second Class,2017-11-16
S0000007759,A003784,Second Class,2017-11-16
S0000007760,A003785,Standard Class,2016-10-28
S0000007761,A003786,Standard Class,2014-12-11
S0000007762,A003787,First Class,2017-12-06
S0000007763,A003788,First Class,2017-09-28
S0000007764,A003789,Standard Class,2015-02-07
S0000007765,A003790,Same Day,2017-08-12
S0000007766,A003790,Same Day,2017-08-12
S0000007767,A003790,Same Day,2017-08-12
S0000007768,A003791,First Class,2015-08-26
S0000007769,A003792,Standard Class,2017-11-17
S0000007770,A003793,Same Day,2016-08-01
S0000007771,A003793,Same Day,2016-08-01
S0000007772,A003794,Standard Class,2016-12-02
S0000007773,A003794,Standard Class,2016-12-02
S0000007774,A003794,Standard Class,2016-12-02
S0000007775,A003795,First Class,2016-04-15
S0000007776,A003796,Standard Class,2014-12-31
S0000007777,A003796,Standard Class,2014-12-31
S0000007778,A003796,Standard Class,2014-12-31
S0000007779,A003796,Standard Class,2014-12-31
S0000007780,A003797,Standard Class,2016-04-22
S0000007781,A003797,Standard Class,2016-04-22
S0000007782,A003798,Standard Class,2015-03-12
S0000007783,A003799,Second Class,2016-11-06
S0000007784,A003799,Second Class,2016-11-06
S0000007785,A003799,Second Class,2016-11-06
S0000007786,A003800,Standard Class,2014-12-06
S0000007787,A003801,First Class,2016-05-20
S0000007788,A003801,First Class,2016-05-20
S0000007789,A003801,First Class,2016-05-20
S0000007790,A003801,First Class,2016-05-20
S0000007791,A003802,Same Day,2017-09-19
S0000007792,A003803,Standard Class,2016-12-24
S0000007793,A003804,First Class,2017-10-15
S0000007794,A003805,Second Class,2015-12-15
S0000007795,A003805,Second Class,2015-12-15
S0000007796,A003806,Standard Class,2015-07-18
S0000007797,A003807,Standard Class,2015-10-06
S0000007798,A003808,First Class,2017-03-27
S0000007799,A003808,First Class,2017-03-27
S0000007800,A003808,First Class,2017-03-27
S0000007801,A003809,Standard Class,2017-06-06
S0000007802,A003810,Second Class,2014-03-29
S0000007803,A003811,Standard Class,2015-09-26
S0000007804,A003811,Standard Class,2015-09-26
S0000007805,A003811,Standard Class,2015-09-26
S0000007806,A003811,Standard Class,2015-09-26
S0000007807,A003811,Standard Class,2015-09-26
S0000007808,A003812,Standard Class,2016-01-13
S0000007809,A003812,Standard Class,2016-01-13
S0000007810,A003812,Standard Class,2016-01-13
S0000007811,A003813,First Class,2016-02-15
S0000007812,A003813,First Class,2016-02-15
S0000007813,A003813,First Class,2016-02-15
S0000007814,A003813,First Class,2016-02-15
S0000007815,A003814,First Class,2017-06-10
S0000007816,A003814,First Class,2017-06-10
S0000007817,A003815,Second Class,2016-10-26
S0000007818,A003815,Second Class,2016-10-26
S0000007819,A003815,Second Class,2016-10-26
S0000007820,A003816,Standard Class,2017-01-30
S0000007821,A003817,Second Class,2017-12-10
S0000007822,A003818,Second Class,2016-10-24
S0000007823,A003819,Standard Class,2014-09-01
S0000007824,A003819,Standard Class,2014-09-01
S0000007825,A003820,Standard Class,2014-05-23
S0000007826,A003821,Standard Class,2015-02-07
S0000007827,A003822,Standard Class,2017-11-05
S0000007828,A003822,Standard Class,2017-11-05
S0000007829,A003823,Standard Class,2015-05-01
S0000007830,A003823,Standard Class,2015-05-01
S0000007831,A003823,Standard Class,2015-05-01
S0000007832,A003823,Standard Class,2015-05-01
S0000007833,A003824,Standard Class,2016-05-13
S0000007834,A003825,Standard Class,2015-01-28
S0000007835,A003826,Second Class,2015-04-17
S0000007836,A003826,Second Class,2015-04-17
S0000007837,A003827,Standard Class,2015-09-30
S0000007838,A003827,Standard Class,2015-09-30
S0000007839,A003827,Standard Class,2015-09-30
S0000007840,A003828,Standard Class,2014-04-02
S0000007841,A003828,Standard Class,2014-04-02
S0000007842,A003829,Standard Class,2016-07-22
S0000007843,A003830,Second Class,2014-04-23
S0000007844,A003830,Second Class,2014-04-23
S0000007845,A003831,Standard Class,2017-07-25
S0000007846,A003832,Standard Class,2015-10-02
S0000007847,A003832,Standard Class,2015-10-02
S0000007848,A003833,Standard Class,2016-03-02
S0000007849,A003834,Standard Class,2016-05-06
S0000007850,A003834,Standard Class,2016-05-06
S0000007851,A003834,Standard Class,2016-05-06
S0000007852,A003835,Standard Class,2014-12-15
S0000007853,A003835,Standard Class,2014-12-15
S0000007854,A003836,Standard Class,2015-12-29
S0000007855,A003837,Standard Class,2017-12-12
S0000007856,A003837,Standard Class,2017-12-12
S0000007857,A003838,First Class,2014-06-01
S0000007858,A003838,First Class,2014-06-01
S0000007859,A003838,First Class,2014-06-01
S0000007860,A003838,First Class,2014-06-01
S0000007861,A003839,Standard Class,2017-03-06
S0000007862,A003840,Standard Class,2015-10-17
S0000007863,A003840,Standard Class,2015-10-17
S0000007864,A003841,Second Class,2015-07-19
S0000007865,A003841,Second Class,2015-07-19
S0000007866,A003841,Second Class,2015-07-19
S0000007867,A003841,Second Class,2015-07-19
S0000007868,A003842,Second Class,2014-11-24
S0000007869,A003843,Standard Class,2016-06-02
S0000007870,A003844,Standard Class,2017-07-09
S0000007871,A003845,Standard Class,2017-09-29
S0000007872,A003846,Standard Class,2016-10-07
S0000007873,A003846,Standard Class,2016-10-07
S0000007874,A003846,Standard Class,2016-10-07
S0000007875,A003846,Standard Class,2016-10-07
S0000007876,A003847,Standard Class,2017-09-15
S0000007877,A003847,Standard Class,2017-09-15
S0000007878,A003848,Standard Class,2015-03-18
S0000007879,A003849,Second Class,2016-12-04
S0000007880,A003850,Standard Class,2016-06-21
S0000007881,A003851,Second Class,2017-12-06
S0000007882,A003851,Second Class,2017-12-06
S0000007883,A003851,Second Class,2017-12-06
S0000007884,A003851,Second Class,2017-12-06
S0000007885,A003851,Second Class,2017-12-06
S0000007886,A003851,Second Class,2017-12-06
S0000007887,A003851,Second Class,2017-12-06
S0000007888,A003851,Second Class,2017-12-06
S0000007889,A003852,Standard Class,2016-08-22
S0000007890,A003853,Standard Class,2016-12-29
S0000007891,A003853,Standard Class,2016-12-29
S0000007892,A003853,Standard Class,2016-12-29
S0000007893,A003853,Standard Class,2016-12-29
S0000007894,A003854,Standard Class,2017-07-30
S0000007895,A003855,Standard Class,2017-06-25
S0000007896,A003855,Standard Class,2017-06-25
S0000007897,A003855,Standard Class,2017-06-25
S0000007898,A003856,Standard Class,2017-08-18
S0000007899,A003856,Standard Class,2017-08-18
S0000007900,A003856,Standard Class,2017-08-18
S0000007901,A003856,Standard Class,2017-08-18
S0000007902,A003856,Standard Class,2017-08-18
S0000007903,A003856,Standard Class,2017-08-18
S0000007904,A003856,Standard Class,2017-08-18
S0000007905,A003857,Standard Class,2015-11-13
S0000007906,A003858,Standard Class,2015-10-22
S0000007907,A003858,Standard Class,2015-10-22
S0000007908,A003859,First Class,2016-08-02
S0000007909,A003860,Standard Class,2016-12-07
S0000007910,A003860,Standard Class,2016-12-07
S0000007911,A003860,Standard Class,2016-12-07
S0000007912,A003860,Standard Class,2016-12-07
S0000007913,A003861,Second Class,2016-04-30
S0000007914,A003862,First Class,2017-08-27
S0000007915,A000303,Standard Class,2017-06-21
S0000007916,A000303,Standard Class,2017-06-21
S0000007917,A003863,Standard Class,2015-11-24
S0000007918,A003864,Second Class,2017-09-08
S0000007919,A003865,Second Class,2015-07-08
S0000007920,A003866,Standard Class,2017-09-21
S0000007921,A003866,Standard Class,2017-09-21
S0000007922,A003867,Standard Class,2017-03-17
S0000007923,A003868,Standard Class,2017-09-29
S0000007924,A003868,Standard Class,2017-09-29
S0000007925,A003869,First Class,2016-08-16
S0000007926,A003869,First Class,2016-08-16
S0000007927,A003870,Second Class,2017-11-24
S0000007928,A003870,Second Class,2017-11-24
S0000007929,A003870,Second Class,2017-11-24
S0000007930,A003871,First Class,2017-07-27
S0000007931,A003872,Second Class,2016-03-27
S0000007932,A003873,Standard Class,2016-07-20
S0000007933,A003873,Standard Class,2016-07-20
S0000007934,A003874,Standard Class,2017-08-24
S0000007935,A003874,Standard Class,2017-08-24
S0000007936,A003874,Standard Class,2017-08-24
S0000007937,A003874,Standard Class,2017-08-24
S0000007938,A003874,Standard Class,2017-08-24
S0000007939,A003874,Standard Class,2017-08-24
S0000007940,A003874,Standard Class,2017-08-24
S0000007941,A003875,First Class,2016-12-17
S0000007942,A003875,First Class,2016-12-17
S0000007943,A003876,Standard Class,2018-01-01
S0000007944,A003876,Standard Class,2018-01-01
S0000007945,A003876,Standard Class,2018-01-01
S0000007946,A003876,Standard Class,2018-01-01
S0000007947,A003876,Standard Class,2018-01-01
S0000007948,A003877,Standard Class,2014-03-05
S0000007949,A003877,Standard Class,2014-03-05
S0000007950,A003877,Standard Class,2014-03-05
S0000007951,A003877,Standard Class,2014-03-05
S0000007952,A003878,Standard Class,2015-11-24
S0000007953,A003878,Standard Class,2015-11-24
S0000007954,A003879,Standard Class,2014-04-06
S0000007955,A003879,Standard Class,2014-04-06
S0000007956,A003880,Standard Class,2017-10-10
S0000007957,A003880,Standard Class,2017-10-10
S0000007958,A003880,Standard Class,2017-10-10
S0000007959,A003880,Standard Class,2017-10-10
S0000007960,A003880,Standard Class,2017-10-10
S0000007961,A003880,Standard Class,2017-10-10
S0000007962,A003881,Second Class,2017-11-23
S0000007963,A003881,Second Class,2017-11-23
S0000007964,A003881,Second Class,2017-11-23
S0000007965,A003881,Second Class,2017-11-23
S0000007966,A003881,Second Class,2017-11-23
S0000007967,A003882,Standard Class,2015-03-30
S0000007968,A003883,First Class,2016-10-12
S0000007969,A003883,First Class,2016-10-12
S0000007970,A003883,First Class,2016-10-12
S0000007971,A003884,Standard Class,2015-08-20
S0000007972,A003884,Standard Class,2015-08-20
S0000007973,A003884,Standard Class,2015-08-20
S0000007974,A003884,Standard Class,2015-08-20
S0000007975,A003884,Standard Class,2015-08-20
S0000007976,A003884,Standard Class,2015-08-20
S0000007977,A003884,Standard Class,2015-08-20
S0000007978,A003885,Standard Class,2014-06-05
S0000007979,A003885,Standard Class,2014-06-05
S0000007980,A003886,Standard Class,2015-08-31
S0000007981,A003887,Standard Class,2014-01-07
S0000007982,A003888,First Class,2014-09-13
S0000007983,A003888,First Class,2014-09-13
S0000007984,A003889,Second Class,2017-01-25
S0000007985,A003889,Second Class,2017-01-25
S0000007986,A003890,First Class,2016-04-24
S0000007987,A003891,Second Class,2016-07-23
S0000007988,A003892,Standard Class,2016-08-29
S0000007989,A003892,Standard Class,2016-08-29
S0000007990,A003892,Standard Class,2016-08-29
S0000007991,A003892,Standard Class,2016-08-29
S0000007992,A003893,First Class,2016-06-17
S0000007993,A003893,First Class,2016-06-17
S0000007994,A003894,Second Class,2015-11-23
S0000007995,A003894,Second Class,2015-11-23
S0000007996,A003894,Second Class,2015-11-23
S0000007997,A003895,First Class,2017-11-05
S0000007998,A003895,First Class,2017-11-05
S0000007999,A003896,First Class,2014-05-07
S0000008000,A003896,First Class,2014-05-07
S0000008001,A003897,Standard Class,2015-11-12
S0000008002,A003898,First Class,2015-12-15
S0000008003,A003898,First Class,2015-12-15
S0000008004,A003899,First Class,2014-12-03
S0000008005,A003899,First Class,2014-12-03
S0000008006,A003899,First Class,2014-12-03
S0000008007,A003900,Standard Class,2016-10-11
S0000008008,A003901,Standard Class,2015-11-24
S0000008009,A003901,Standard Class,2015-11-24
S0000008010,A003901,Standard Class,2015-11-24
S0000008011,A003902,Second Class,2014-03-20
S0000008012,A003903,First Class,2015-06-23
S0000008013,A003904,Same Day,2017-05-25
S0000008014,A003904,Same Day,2017-05-25
S0000008015,A003904,Same Day,2017-05-25
S0000008016,A003904,Same Day,2017-05-25
S0000008017,A003905,First Class,2014-09-11
S0000008018,A003905,First Class,2014-09-11
S0000008019,A003906,Second Class,2017-10-19
S0000008020,A003907,First Class,2017-11-05
S0000008021,A003907,First Class,2017-11-05
S0000008022,A003908,Standard Class,2014-07-25
S0000008023,A003908,Standard Class,2014-07-25
S0000008024,A003908,Standard Class,2014-07-25
S0000008025,A003908,Standard Class,2014-07-25
S0000008026,A003909,Second Class,2015-09-15
S0000008027,A003909,Second Class,2015-09-15
S0000008028,A003909,Second Class,2015-09-15
S0000008029,A003909,Second Class,2015-09-15
S0000008030,A003910,Standard Class,2016-10-25
S0000008031,A003911,Standard Class,2016-01-11
S0000008032,A003911,Standard Class,2016-01-11
S0000008033,A003679,First Class,2015-06-28
S0000008034,A003679,First Class,2015-06-28
S0000008035,A003679,First Class,2015-06-28
S0000008036,A003679,First Class,2015-06-28
S0000008037,A003912,First Class,2015-09-22
S0000008038,A003913,Standard Class,2017-07-14
S0000008039,A003914,Second Class,2017-07-02
S0000008040,A002566,Second Class,2017-08-25
S0000008041,A002566,Second Class,2017-08-25
S0000008042,A002566,Second Class,2017-08-25
S0000008043,A003915,Standard Class,2017-03-15
S0000008044,A003915,Standard Class,2017-03-15
S0000008045,A003916,Second Class,2017-09-17
S0000008046,A003917,Standard Class,2016-09-24
S0000008047,A003918,Second Class,2016-12-17
S0000008048,A003919,Second Class,2017-11-06
S0000008049,A003920,Standard Class,2016-07-07
S0000008050,A003921,Standard Class,2014-09-30
S0000008051,A003921,Standard Class,2014-09-30
S0000008052,A003921,Standard Class,2014-09-30
S0000008053,A003922,Second Class,2014-07-17
S0000008054,A003923,Standard Class,2017-10-05
S0000008055,A003924,Standard Class,2015-09-04
S0000008056,A003924,Standard Class,2015-09-04
S0000008057,A003924,Standard Class,2015-09-04
S0000008058,A003924,Standard Class,2015-09-04
S0000008059,A003924,Standard Class,2015-09-04
S0000008060,A003924,Standard Class,2015-09-04
S0000008061,A003925,Standard Class,2015-09-26
S0000008062,A003925,Standard Class,2015-09-26
S0000008063,A003926,First Class,2016-11-09
S0000008064,A003926,First Class,2016-11-09
S0000008065,A003926,First Class,2016-11-09
S0000008066,A003926,First Class,2016-11-09
S0000008067,A003926,First Class,2016-11-09
S0000008068,A003927,Standard Class,2015-10-24
S0000008069,A003927,Standard Class,2015-10-24
S0000008070,A003928,Standard Class,2017-01-05
S0000008071,A003928,Standard Class,2017-01-05
S0000008072,A003928,Standard Class,2017-01-05
S0000008073,A003928,Standard Class,2017-01-05
S0000008074,A003928,Standard Class,2017-01-05
S0000008075,A003928,Standard Class,2017-01-05
S0000008076,A003928,Standard Class,2017-01-05
S0000008077,A003929,Standard Class,2015-06-29
S0000008078,A003929,Standard Class,2015-06-29
S0000008079,A003929,Standard Class,2015-06-29
S0000008080,A003930,Standard Class,2016-11-27
S0000008081,A003931,Standard Class,2015-11-01
S0000008082,A003931,Standard Class,2015-11-01
S0000008083,A003931,Standard Class,2015-11-01
S0000008084,A003931,Standard Class,2015-11-01
S0000008085,A003931,Standard Class,2015-11-01
S0000008086,A003932,Standard Class,2016-10-26
S0000008087,A003933,Standard Class,2017-05-02
S0000008088,A003934,Second Class,2016-10-01
S0000008089,A003935,Standard Class,2015-07-14
S0000008090,A003936,First Class,2015-08-09
S0000008091,A003937,Standard Class,2014-12-13
S0000008092,A003938,Standard Class,2015-12-14
S0000008093,A003939,Second Class,2017-11-13
S0000008094,A003940,Second Class,2017-08-01
S0000008095,A003940,Second Class,2017-08-01
S0000008096,A003940,Second Class,2017-08-01
S0000008097,A003940,Second Class,2017-08-01
S0000008098,A003941,Standard Class,2018-01-01
S0000008099,A003941,Standard Class,2018-01-01
S0000008100,A003942,First Class,2016-03-13
S0000008101,A003942,First Class,2016-03-13
S0000008102,A003943,Standard Class,2015-05-26
S0000008103,A003943,Standard Class,2015-05-26
S0000008104,A003943,Standard Class,2015-05-26
S0000008105,A003943,Standard Class,2015-05-26
S0000008106,A003944,First Class,2017-02-19
S0000008107,A003944,First Class,2017-02-19
S0000008108,A003944,First Class,2017-02-19
S0000008109,A003945,Standard Class,2017-12-15
S0000008110,A003946,Standard Class,2017-11-23
S0000008111,A003946,Standard Class,2017-11-23
S0000008112,A003947,Second Class,2016-12-03
S0000008113,A003947,Second Class,2016-12-03
S0000008114,A003947,Second Class,2016-12-03
S0000008115,A003948,Second Class,2017-10-07
S0000008116,A003949,Standard Class,2017-09-04
S0000008117,A003950,Same Day,2017-11-24
S0000008118,A003951,Standard Class,2017-07-05
S0000008119,A003952,Standard Class,2017-07-27
S0000008120,A000263,Standard Class,2016-11-16
S0000008121,A000263,Standard Class,2016-11-16
S0000008122,A000263,Standard Class,2016-11-16
S0000008123,A003953,Standard Class,2014-12-15
S0000008124,A003953,Standard Class,2014-12-15
S0000008125,A003954,Standard Class,2017-09-12
S0000008126,A003955,Standard Class,2015-02-13
S0000008127,A003955,Standard Class,2015-02-13
S0000008128,A003955,Standard Class,2015-02-13
